candidate,source,line_hash,observed_word,canonical_target_tokens,baseline_rank_at3,expanded_rank_at3,baseline_covered,expanded_covered,gain,loss,baseline_first,baseline_second,baseline_third,expanded_first,expanded_second,expanded_third,baseline_target_log_score,expanded_target_log_score,synthetic_choice_correct
beam16,blogs,3ad6a1dc0d783e2c649bc4d55987f464f30b03bf6a710d6fe0eee4accf68fdae,subtle,1,0,0,False,False,False,False,ways,reasons,different,ways,reasons,different,,,True
beam16,blogs,833a927e5b5439298ed1baf38eba37e1a57d02f4bf527a2f38a6746e5de38aa2,her,1,0,0,True,True,False,False,go,for,github,go,for,github,-10.133321762084961,-10.133321762084961,False
beam16,blogs,932c95bb0d6579a349640bce29fa9c42ef05984012e4c4540673a51e214359e0,see,1,2,2,True,True,False,False,get,see,help,get,see,help,-2.204418182373047,-2.204418182373047,True
beam16,blogs,88cf0fa49db099e5a0398c94e4f7f2313380464871e91d82e83243cb1b757405,new,1,0,0,True,True,False,False,and,collection,line,and,collection,line,-3.8955440521240234,-3.8955440521240234,True
beam16,blogs,b5446baec0176f72d272cc969612191e3a81f6ed2e0a11f844c5f09bb1c1da08,until,1,1,1,True,True,False,False,until,till,so,until,till,so,-0.21395492553710938,-0.21395492553710938,True
beam16,blogs,d07de0c927976f06a77b00007656b28392fcb5bd0598a3bdccc1a85ec6b96ac7,collective,1,0,0,True,True,False,False,a,an,natural,a,an,natural,-6.740268707275391,-6.740268707275391,True
beam16,blogs,789d3a3078f2f8bde5a43392e3eaa515437acf48a52d7f208f7bf4f90e781e52,rain,1,1,1,True,True,False,False,rain,snow,get,rain,snow,get,-0.6502418518066406,-0.6502418518066406,True
beam16,blogs,5046789cc9a2e8a4a61bed24e74804909bc95a025bfae3adf52bd792da08b86e,pan,1,0,0,True,True,False,False,a,the,prepared,a,the,prepared,-6.429180145263672,-6.429180145263672,True
beam16,blogs,e0caa8d23736b367e4a325f3987f2c9989cc2d81725d6d47f1c2121b96b8b8c7,victim,1,1,1,True,True,False,False,victim,target,person,victim,target,person,-1.5563430786132812,-1.5563430786132812,True
beam16,blogs,07c57b41423b85f522d33b5ad334df45a90aa651d2be51bfaca7ddc008219100,lbs,1,0,0,False,False,False,False,date,his,the,date,his,the,,,True
beam16,blogs,7f6b1ad9c02a15d7b02465de6911f5c8e26566d8698bbd2914c7001b46de4a01,discussing,1,0,0,False,False,False,False,from,born,working,from,born,working,,,True
beam16,blogs,f434b73bcbf1318cc7cddbaf4429794f6e6f8c0df1097426ab12eefb10553c12,all,1,2,3,True,True,False,False,righteous,all,the,martyrs,righteous,all,-2.50396728515625,-2.50396728515625,True
beam16,blogs,4eeecff52d9fbf99e1dcafe913bbb388474da215336986e6887d84dec49f666b,a,1,0,0,True,True,False,False,the,this,your,the,this,your,-3.0936813354492188,-3.0936813354492188,False
beam16,blogs,f516c159c11197249b4a4d21afc5d4a2b8e9966aac214ec61a5efe63520b08dd,one,1,0,0,True,True,False,False,clinic,hospital,home,clinic,hospital,home,-6.754186630249023,-6.754186630249023,True
beam16,blogs,9cadabbe54a09cc5039d3f919168e6c8d0bc5683cd31f8a3c809b25b3100b3d4,serve,1,3,3,True,True,False,False,let,place,serve,let,place,serve,-3.1980934143066406,-3.1980934143066406,True
beam16,blogs,7a2e2200c40d68b974e9a0edb716c7b820217cee00bcfbb3b99f09594448e5d8,conversations,1,0,0,True,True,False,False,discussion,people,conversation,discussion,people,conversation,-4.897748947143555,-4.897748947143555,True
beam16,blogs,0b7b2728312d9e7781dd6af83dfac38913060ba138c4c2aac399e5274df7faee,were,1,2,2,True,True,False,False,had,were,lived,had,were,lived,-1.660696029663086,-1.660696029663086,True
beam16,blogs,875d450915a45cd9c39b9379789d4de9017ebddc41cfed4c46a94c5408cc9f92,ga,1,1,1,True,True,False,False,ga,georgia,and,ga,georgia,and,-1.9479312896728516,-1.9479312896728516,True
beam16,blogs,bc6fa0b9e85696002ab03eef55b79918e705e7beffc8bb263282c66133b0efe3,years,1,1,1,True,True,False,False,years,minutes,five,years,minutes,five,-1.7936363220214844,-1.7936363220214844,True
beam16,blogs,dc6d62a737982b5f832b7c5375ce4aea10b936427774e88e4222baa7222946b4,dancers,1,0,0,True,True,False,False,students,the,people,students,the,people,-3.623931884765625,-3.623931884765625,True
beam16,blogs,773533d24d321de3a6afa8bcf2daa52a04359bc46554a3a10e588c290ad135d7,the,1,1,1,True,True,False,False,the,those,which,the,those,which,-0.5080146789550781,-0.5080146789550781,True
beam16,blogs,d4ddd4e0a141c4101c4ec2087f54d017b37b2378f2ab899d9c170dc373134dd0,bit,1,0,0,True,True,False,False,surprised,worried,concerned,surprised,worried,concerned,-3.445453643798828,-3.445453643798828,True
beam16,blogs,c828b40a6c4cb0b5e1692161db311acdec81443b1f6da16c2ff0660e5761e038,wants,1,0,0,True,True,False,False,is,had,and,is,had,and,-4.147865295410156,-4.147865295410156,True
beam16,blogs,cfe706e78c1047f903a04d64cb75f502a43c7fa54848cc7e5abc3d8fd9c0d9f4,from,1,0,0,True,True,False,False,to,with,in,to,with,in,-3.063711166381836,-3.063711166381836,True
beam16,news,ee1cda736396320c2613b9966f958d526503460f46d911695b1a44b6d2843a6c,delbaum,2,0,0,False,False,False,False,the,in,and,the,in,and,,,False
beam16,news,4c13076222f31de801d84fa8c1ba6773eb62f3c85aa96b5c1d6fed144f40234d,including,1,0,0,True,True,False,False,in,and,such,in,and,such,-3.4136390686035156,-3.4136390686035156,True
beam16,news,19fefc3e7fb8cda399ed23d48ac1ea30fae0a6c58411d01f38585fea48eb1b71,at,1,0,0,True,True,False,False,and,waiting,ready,and,waiting,ready,-3.4723434448242188,-3.4723434448242188,True
beam16,news,f3433d45741455ba7d77086af4a0cadb34006c349695ae654e6e6dc78960171b,promotion,1,0,0,False,False,False,False,kind,sort,way,kind,sort,way,,,True
beam16,news,2197320ecb46b4179e2c84f4a049914bcd8b2a2465731bb3d5fc1575a327d5ae,of,1,0,0,True,True,False,False,that,the,in,that,the,in,-3.529521942138672,-3.529521942138672,True
beam16,news,a5a77571176b70296d2d01cc14ad9dd2f794379c6465ca6e816307b9e377d4ec,in,1,0,0,True,True,False,False,and,to,where,and,to,where,-4.322643280029297,-4.322643280029297,True
beam16,news,5a4bc9f9b79a3be9b2320496fb3e8cc92dd57a06cfa2d8f6f352af9987169e24,kohlschreiber,6,0,0,False,False,False,False,team,los,john,team,los,taylor,,,True
beam16,news,0ba67eee7e15137f8537a00a465c8701c0fdba433fc3f7947e7238f7f0532e4a,the,1,1,1,True,True,False,False,the,a,its,the,a,its,-1.065582275390625,-1.065582275390625,True
beam16,news,389d6f639d8360441eede89e56ea6a2f0dc5853a7c17ff799f826db053d540b8,her,1,3,3,True,True,False,False,the,his,her,the,his,her,-3.0060501098632812,-3.0060501098632812,True
beam16,news,5b4ba988965650b0c8b44bc7d953d4f9ad6866c44a25d521e9b9ebe01af099cf,they,1,0,0,True,True,False,False,had,was,belonged,had,was,belonged,-3.1848068237304688,-3.1848068237304688,True
beam16,news,44aa48eb24def0f07884b2293c77862de606d8a4e86881eebf6ece85dfe5fbc0,to,1,3,3,True,True,False,False,on,about,to,on,about,to,-2.3359222412109375,-2.3359222412109375,True
beam16,news,b47a4856c6b36b89fde9defba363b4986ab5fb59b760e9fc2d78fcfcb66482b5,met,1,0,0,True,True,False,False,talked,were,had,talked,were,had,-4.453708648681641,-4.453708648681641,True
beam16,news,b849d83d92c9aa80fcf08a61e95f6b43f225f4a4c0767c13c6ef8b32c862ec16,was,1,0,0,True,True,False,False,is,are,were,is,are,were,-3.0326576232910156,-3.0326576232910156,True
beam16,news,b2a91bfca52cae4d010d800dbdc8d997b0d378a0f5ceed63738d491fccc54f1f,and,1,1,1,True,True,False,False,and,africa,the,and,africa,the,-0.1835174560546875,-0.1835174560546875,True
beam16,news,1839680a1669e5700556bdeee358bad8234941d139a70518b0a2e5e62337831d,the,1,2,2,True,True,False,False,a,the,it,a,the,it,-2.7913036346435547,-2.7913036346435547,True
beam16,news,29086d6ff5c1a9713d18df5cadbbe4d62c9c598ffed25c35d75d25107c06c9cc,coach,1,1,1,True,True,False,False,coach,general,head,coach,general,head,-0.7572555541992188,-0.7572555541992188,True
beam16,news,1389fa3614b9e48cc75fb45c688dcf092f063150cdd4c8381badc69c7087cc40,older,1,0,0,True,True,False,False,father,son,mother,father,son,mother,-4.624259948730469,-4.624259948730469,True
beam16,news,5760fd6a6492726473c1d512874af57179f6e026d7ce209aa868fa31f3c99b36,supported,1,0,0,True,True,False,False,to,liked,been,to,liked,been,-6.383129119873047,-6.383129119873047,True
beam16,news,7e0f0f7a46abaa63b25adbbe8587929c7add3bd813f6e6b464a253f0aa5cb5a6,and,1,1,1,True,True,False,False,and,local,person,and,local,person,-2.6544151306152344,-2.6544151306152344,True
beam16,news,c7b95a5b9af26ea652e452d2f54ccd77a302a8d4945da0e4c8f165e4eeea3954,sexual,1,0,0,False,False,False,False,state,bar,attorney,state,bar,attorney,,,False
beam16,news,f6f3a9755fafc5494a4a1753340e2191ecfdcda4fb190e3fdbf643fcb306ed24,he,1,1,1,True,True,False,False,he,was,after,he,was,after,-1.8708992004394531,-1.8708992004394531,True
beam16,news,420421ca17c8d26402c6e25a3819f96c7c4fc4784538607557ca4bc661c27673,also,1,0,0,True,True,False,False,a,born,the,a,born,the,-4.7756500244140625,-4.7756500244140625,True
beam16,news,229031ce67ab22f9cd0f94060ac63e2b48d624de4da4aa84a9c509e825af9d79,jan,1,0,0,True,True,False,False,the,august,july,the,august,october,-6.406335830688477,-6.406335830688477,True
beam16,news,9240f8d5cf80df8e4e504afb336cd5ebbf94bd24a8886c83c1d748d6258b0c16,have,1,2,2,True,True,False,False,had,have,knew,had,have,knew,-1.8881206512451172,-1.8881206512451172,True
beam16,news,4279d39f167acc732e3cc7447a2a2084cd55254ac48afeaee934300ef73b9165,democratic,1,0,0,False,False,False,False,and,city,ordinance,and,city,ordinance,,,True
beam16,news,36c7fd3295f2d5cc9e4c3ce820d44bdeb1e4c384d0247671382e141d49dc5581,tips,1,0,0,False,False,False,False,treasury,bonds,t,treasury,bonds,t,,,True
beam16,news,3842f2ed9d47674332e102b9d5673f59d919323c4ac8afc025d88ea9b19f9b43,room,1,0,0,True,True,False,False,office,building,tower,office,building,tower,-5.0831451416015625,-5.0831451416015625,True
beam16,news,bdd2d5bc0be9bfc48d008aa9c2bb1ba97c4b21ddb1f1f1e9a2ee48d2156f7487,asia,1,0,0,True,True,False,False,the,of,in,the,of,in,-2.8455657958984375,-2.8455657958984375,True
beam16,news,306a72a6d392ddabdc8f8c33f7f0e7694b0a47cae1556aba575ad8b3454d0bfc,later,1,0,0,True,True,False,False,to,on,next,to,on,next,-4.662464141845703,-4.662464141845703,True
beam16,news,fd0a9caf026bec0c71c9a614c10cb8c378777fe74f76d6cf565a1fdf1b965e6b,pitch,1,0,0,False,False,False,False,thing,decision,choice,thing,decision,choice,,,True
beam16,news,c2d2e2d375393bb0241bbe15840fe3bc57678a3be4c93429a7905b5ad1efbb21,they,1,1,1,True,True,False,False,they,that,the,they,that,the,-0.7779960632324219,-0.7779960632324219,True
beam16,news,7d7ef88f3e01b2345c2098b23ea953c19ce3bbd4e8c9656a21556879014af73a,easier,1,2,2,True,True,False,False,better,easier,more,better,easier,more,-3.1147899627685547,-3.1147899627685547,True
beam16,news,aa157611c6d515747e21e858d42573a56a9905302e55f517acdb1a593ff31be6,use,1,0,0,True,True,False,False,dividend,fleet,annual,dividend,fleet,annual,-6.2151031494140625,-6.2151031494140625,True
beam16,news,625901ecdd01b3922bbd308abb2761b32d4a03966340bcab5a47542e0c03b416,major,1,0,0,True,True,False,False,a,former,the,a,former,the,-5.4927215576171875,-5.4927215576171875,True
beam16,news,461f2b77a31b568b7da10c12353233879a5e1cda019da0c51e0c76855fc8511f,most,1,0,0,True,True,False,False,the,spokesman,officials,the,spokesman,officials,-6.8659515380859375,-6.8659515380859375,True
beam16,news,6b85bfa62791a971bbe6cfbe5445d27bd3f6654fa86af2035c772564cd8bd675,olathe,3,0,0,False,False,False,False,is,has,was,is,has,was,,,False
beam16,news,d8627c4fe8676928153f09f85c26ae44ce54f5d18671e4e209430c8c540fc184,is,1,2,2,True,True,False,False,passed,is,has,passed,is,has,-2.608013153076172,-2.608013153076172,True
beam16,news,f88451682e2e0b74f9fb0a0d4180b427d8c18194f3fd0bc4c0799f4f6ff47dd3,wednesday,2,0,0,False,False,False,False,the,tickets,a,the,tickets,a,,,False
beam16,news,09030c1b03bc5209bbdc692b29eafdefc31d1f7a11c42e2318240b158b77b266,kevin,2,0,0,True,True,False,False,and,in,is,and,in,is,-10.258594512939453,-10.258594512939453,False
beam16,news,e4fe9839f55726b610d65eb888edcd47b42c523dd157bcea3b29a11c2a569542,with,1,0,0,True,True,False,False,today,right,for,today,right,for,-3.760702133178711,-3.760702133178711,True
beam16,news,495d6f2f1f15c967778a32dd2b4b01600bf8337a9b533a25a8e130a9d75cb135,republican,1,0,0,True,True,False,False,populated,concentrated,represented,populated,concentrated,represented,-4.711095809936523,-4.711095809936523,True
beam16,news,7d4f9e49683618abc4a4fff448de29543c81df626e25a4508b9b4668f34b1d55,clear,1,1,1,True,True,False,False,clear,a,it,clear,a,it,-1.3930206298828125,-1.3930206298828125,True
beam16,news,13082a3f80542a1423b1ce065bc53beba8c2dd662cc91f736b251e4256a907ed,purchase,1,1,1,True,True,False,False,purchase,buy,book,purchase,buy,book,-1.4593257904052734,-1.4593257904052734,True
beam16,news,e01639a2af5965993088780ab22b7f6e949c895e44fbfe3db238774a0a9aa749,scientific,1,0,0,True,True,False,False,journal,american,new,journal,american,new,-4.526365280151367,-4.526365280151367,True
beam16,news,28f4bddb0745e1b388e9dcf1122ed760cc0a4305aa3a97b164687821aadd6039,had,1,0,0,True,True,False,False,been,loved,enjoyed,been,loved,enjoyed,-2.518646240234375,-2.518646240234375,True
beam16,news,c4fcd81b2f0e1899fe770f025a26c49a40648b2c80f8287168f3258ea477dd12,shot,1,1,1,True,True,False,False,shot,pass,slap,shot,pass,slap,-0.09293365478515625,-0.09293365478515625,True
beam16,news,c296b8cf9475d5cb1a26c148136017959a8814854a8892093fa15906626aecf8,by,1,0,0,True,True,False,False,for,i,to,for,i,to,-5.421041488647461,-5.421041488647461,False
beam16,news,b77fd3811ca864a5aa62aad40f8c6f2869eaca33506e3d77eddeb3d10036a767,pursue,1,0,0,True,True,False,False,me,have,say,me,have,say,-6.73069953918457,-6.73069953918457,True
beam16,news,7f1ae1ad7c087f3eacb3f3d2a5b15c96588e5b6783044f8635b6a9eeaf4ce588,that,1,3,3,True,True,False,False,to,about,that,to,about,that,-2.3654251098632812,-2.3654251098632812,True
beam16,news,f8d477f74290550f46429d9bd9db6f5734a8ce984ad5eea5a75a75028f8d4e83,hp,1,0,0,False,False,False,False,the,home,in,the,home,in,,,True
beam16,news,f34be40ee3f8527e46a39c0c9bdedf03386c3749797e774109602d55937024ca,is,1,0,0,True,True,False,False,would,was,will,would,was,will,-4.693881988525391,-4.693881988525391,True
beam16,news,3144f65c5a03c045e29b6f02675d4bce2ec242060af529a29326ef01de9280fb,memorable,1,0,0,False,False,False,False,opera,music,grand,opera,operetta,music,,,True
beam16,news,474916c055606b74fe73c8513f3172d1e8f0ae9be4e53ac426a6e36472561f06,inlet,1,0,0,True,True,False,False,beach,nj,and,beach,nj,and,-8.277767181396484,-8.277767181396484,True
beam16,news,cfa99db5aae8d86d56b743412f4bc87083ee5ea0b7b50dc6fa6332a21d9269c4,million,1,0,0,True,True,False,False,up,about,down,up,about,down,-7.686222076416016,-7.686222076416016,True
beam16,news,e0162c0281e206ade94d4ebf74af3b5d6dce4b205a58e8fb28e8ba2d312f1dea,plan,1,1,1,True,True,False,False,plan,letter,policy,plan,letter,policy,-2.1012039184570312,-2.1012039184570312,True
beam16,news,aa885e194c8454f832fb7ca5be8ae60f40f82e74d9003a97eaa2cec095ce747c,mayberry,2,0,0,False,False,False,False,answer,best,way,answer,best,way,,,True
beam16,news,146970c3d382915003a6dc47d590f156e1b7d16559cd99600d7668946bc01490,wallace,2,0,0,True,True,False,False,for,to,and,for,to,and,-8.082635879516602,-8.082635879516602,True
beam16,news,d49d8801ebb90c78874d642a9535bd4e3d8b4778475dcfea2dfbda162270dd52,theatre,1,0,0,True,True,False,False,testament,history,year,testament,history,year,-7.5697479248046875,-7.5697479248046875,True
beam16,news,6b8cdc0c8539b013671e69fcc30594c427d497d7e3117d2f17020b2c39d9aebe,xbox,1,0,0,True,True,False,False,laptop,computer,cell,laptop,computer,cell,-6.54191780090332,-6.54191780090332,True
beam16,news,95826a65ff92ff484b8bc687558e224aad443d2d9ad2eb66e33ab599a86ea354,continuing,1,0,0,False,False,False,False,new,long,lot,new,long,lot,,,True
beam16,news,1cd8354664e130529d87286cb0ae28cf0be321e8be33a144b36a8c566a988b77,community,1,0,0,False,False,False,False,half,all,a,half,all,a,,,True
beam16,news,ec48810417215e78aebdbe4cc5e88d68bd56d17bd1142e76157e13249b0fce6c,some,1,0,0,True,True,False,False,are,were,violate,are,were,violate,-4.197704315185547,-4.197704315185547,True
beam16,news,d3bd84f507e027ac8d4fd6db2538a71bc2b0c430b2680bc40e35cd648b5c3296,spring,1,0,0,True,True,False,False,the,his,history,the,his,history,-7.866283416748047,-7.866283416748047,True
beam16,news,15c75a82caba8a0af76392ad26dc6d7d3948d8566275592fe036d9fe4163b381,suggestions,1,0,0,True,True,False,False,other,a,the,other,a,the,-6.7650299072265625,-6.7650299072265625,True
beam16,news,c02742e48fc5c7518fc031bfffb9a687f34a525faa52a62739a4d2e12f8f28c5,with,1,2,2,True,True,False,False,of,with,in,of,with,in,-1.3626575469970703,-1.3626575469970703,True
beam16,news,8d563bad1d629d4105f2b9ce375b177b32c5872eb23dc051482628e551577eca,we,1,2,2,True,True,False,False,people,we,you,people,we,you,-2.0146636962890625,-2.0146636962890625,True
beam16,news,0ca50c0a3d7deaafb853af13cecf6247cdc50f8f7fd22b60f987d2a24b676db2,time,1,1,1,True,True,False,False,time,amount,costume,time,amount,costume,-0.266357421875,-0.266357421875,True
beam16,news,9e2ffe01558537984668785dafb88ec5d3819bc162b58e0f8130b28e4186c49c,the,1,1,1,True,True,False,False,the,a,one,the,a,bernal,-1.05377197265625,-1.05377197265625,True
beam16,news,fb5c6eed9d5c830ff047ae0de0cc3b9ac2cff1017afee246d1f6e5e30dbb44d0,grain,1,0,0,True,True,False,False,consistency,powder,paste,consistency,powder,paste,-4.933128356933594,-4.933128356933594,True
beam16,news,5688c27ac8f9763e1853ee1679d35126001817cb5f64fab383e974451401c77b,girls,1,0,0,True,True,False,False,children,daughters,kids,children,daughters,kids,-3.620615005493164,-3.620615005493164,True
beam16,news,8dc80657d67e69fac112ae056e2b543e0f6d2136a74f0e3ebee30f56c6332a73,freeman,2,0,0,False,False,False,False,and,john,james,and,john,james,,,True
beam16,news,51b62225154b2790e820faaf29d633f9224773176526a8d3c56d9e38c49049d7,telling,1,0,0,True,True,False,False,not,ready,so,not,ready,so,-5.691394805908203,-5.691394805908203,True
beam16,news,5f5b22205e75fdad4abf152e2908a407a3473c875387817bd97f23ccf3cc9fab,the,1,1,1,True,True,False,False,the,his,as,the,his,as,-0.7059707641601562,-0.7059707641601562,True
beam16,news,8229d58c08e738a991cc64eda0c9fe8932b61fea277b0911bb31604fd7cd010f,advance,1,0,0,True,True,False,False,have,be,become,have,be,become,-5.059412002563477,-5.059412002563477,True
beam16,news,2d3fee54633555c59e3b2c8ce1a791df7f2381225e293feaa31829a2e2bc45c9,statement,1,1,1,True,True,False,False,statement,agreement,report,statement,agreement,report,-2.580780029296875,-2.580780029296875,True
beam16,news,21838da38f930dc3309162595ebe43c601448fec978e48810db718521f5522c6,c,1,0,0,True,True,False,False,tax,assessment,debt,tax,assessment,debt,-8.795572280883789,-8.795572280883789,True
beam16,news,973e9fa6a7360e16b2fdda5cd402dfd3c26c89f5744d9a4b207ba8bb0f0f8ddf,riffs,2,0,0,False,False,False,False,some,a,something,some,a,something,,,True
beam16,news,ff8790f0fcedde6fae81aa11abea97a13606dcb5efe1881d13d9be023aa2687e,a,1,0,0,True,True,False,False,the,high,my,the,high,my,-4.894309997558594,-4.894309997558594,False
beam16,news,0679d7cfe99cf10e7152046caa14ca2da01e7d8373d95fa47274680460eeca81,one,1,0,0,True,True,False,False,his,the,both,his,the,both,-3.5447635650634766,-3.5447635650634766,True
beam16,news,78c792f89a3d88ea75391df7895fbea8cb50a58964bca0f02bedb09b64a79bca,rolls,1,1,1,True,True,False,False,rolls,and,roll,rolls,and,roll,-0.7751941680908203,-0.7751941680908203,True
beam16,news,ec9abf465e62df10192b43b50026f081fe210ee89033a1450af34980280fcb0a,anglers,2,0,0,False,False,False,False,to,for,and,to,for,and,,,True
beam16,news,ef454deedf9a070ceee19e80026ef9f7d8568cedc162780fbc871fac8ebcf9b0,the,1,0,0,True,True,False,False,noodles,rolls,on,noodles,rolls,on,-7.988677978515625,-7.988677978515625,True
beam16,news,348d009233cb3a0b9cd1d1db094ca16958f1eba8d5763b8a25a652834039b4a2,cuyahoga,4,0,0,False,False,False,False,number,following,sum,number,following,sum,,,False
beam16,news,3aac5bf85a4e51c5da420f3f2cd28f7cc4ac67e52cf602dc5bb8229c31703a3c,instead,1,2,2,True,True,False,False,he,instead,the,he,instead,the,-1.4420623779296875,-1.4420623779296875,True
beam16,news,656e52bdc45883ff1b5fad3f72803752fbc29efe7e44d047e6800b5bc0fe0b4f,has,1,2,2,True,True,False,False,plays,has,stars,plays,has,stars,-2.269947052001953,-2.269947052001953,True
beam16,news,9b9f398cdbfb4c808a0b15f01fd40b96ce9689d6d4e780cc173c68d82697e2a9,you've,2,0,0,False,False,False,False,he,that,in,he,that,in,,,True
beam16,news,cd42bc59ed552f52a91495fd5828063716ff90acaacf55a687381de12a2cd398,warren,2,0,0,False,False,False,False,what,and,economy,what,and,economy,,,True
beam16,news,333d611d527f1a267129731d8d0bbeed64e10286509f4d44b45ba089d55fa6ca,first,1,0,0,True,True,False,False,form,following,sun,form,following,sun,-5.0372314453125,-5.0372314453125,True
beam16,news,47b58b087b2d0f55f25d0564fc3c54d2c58d78c19ae636a9007990c1c3112de6,tan,1,1,1,True,True,False,False,tan,his,the,tan,his,the,-1.3549690246582031,-1.3549690246582031,True
beam16,news,3eabc5f05109969eeef19ae556568a656fa1fa397f46a8d2861bbf538b7f17d9,businesses,1,0,0,True,True,False,False,those,the,all,those,the,all,-7.624095916748047,-7.624095916748047,True
beam16,news,f397aedf0675b7b452d23f31b82c34fd7456b79d0baa5387f4eb1c6616113efa,school,1,2,2,True,True,False,False,program,school,programs,program,school,programs,-1.5743255615234375,-1.5743255615234375,True
beam16,news,55531264c2af17674498fd4f658918b9582434fd0785a2421154d67b3aee2bbd,by,1,1,1,True,True,False,False,by,and,paul,by,and,paul,-0.058956146240234375,-0.058956146240234375,True
beam16,news,7730de16ceeecf2fd70f38257f92a35bdbd42ee313475356f57d518fe7dda62e,eggs,1,0,0,True,True,False,False,and,is,in,and,is,in,-6.8135223388671875,-6.8135223388671875,True
beam16,news,a448c32ee1d2e484b43fb9536700c27c3dd5912d25450d69013f914af045872d,the,1,1,1,True,True,False,False,the,his,board,the,his,toledo,-1.0206756591796875,-1.0206756591796875,True
beam16,news,3f0e2fb85a3c7e6be1cc21e9b6bb9afef9fe282bfcf333953f1a934e390b7b0f,owned,1,0,0,True,True,False,False,of,that,and,of,that,and,-8.308555603027344,-8.308555603027344,True
beam16,news,cca1e9999095f13f5d77166583b396d33ef29aea072796f252b739de408adffc,action,1,0,0,True,True,False,False,and,to,slow,and,to,slow,-5.536991119384766,-5.536991119384766,True
beam16,news,cd7fd15e2ad22fbabedb881222cb66a63f0fe98443f3c05c3d9a0847af6b0943,for,1,1,1,True,True,False,False,for,to,the,for,to,the,-1.4155158996582031,-1.4155158996582031,True
beam16,news,2c60839144601ba03eb2305e073427bd778b5e74f05c8df4faeba62438e4fb44,his,1,0,0,True,True,False,False,he,it,the,he,it,the,-4.546009063720703,-4.546009063720703,True
beam16,news,bad279f2e9bf840b57709cc6bab2ddbae61fae694588a53139925957abc5233f,who,1,0,0,True,True,False,False,county,said,republican,county,said,republican,-4.930908203125,-4.930908203125,True
beam16,news,eb341d238f173333f57d25258385451af57fbb2c875606b2189670a69727b70f,the,1,1,1,True,True,False,False,the,more,other,the,more,other,-2.3179588317871094,-2.3179588317871094,True
beam16,news,220cf2b9be36e35cb9a47f5dac65e6c12d281817ed010f36f0b79f7f0134a40e,to,1,1,1,True,True,False,False,to,a,the,to,a,the,-0.5959434509277344,-0.5959434509277344,True
beam16,news,936e0173ec2902ad218fad0730a6273e5d6874e9d5223cecc048eb8687c47160,topping,1,0,0,True,True,False,False,ingredients,toppings,items,ingredients,toppings,items,-5.052013397216797,-5.052013397216797,True
beam16,news,fca7ee05553a90fc5a69919170646142006a9fd949eaec10e69982ada5dfb541,directly,1,3,3,True,True,False,False,but,he,directly,but,he,directly,-3.0634994506835938,-3.0634994506835938,True
beam16,news,18e078df0ac7adf0d0c93674af66e2c520789e6d2986117b56f9720c6ef650cc,police,1,0,0,True,True,False,False,prison,university,fair,prison,university,fair,-4.5567474365234375,-4.5567474365234375,True
beam16,news,9bc8391cb528ea88b52480cca5160988400ab35feb2125210f30fa8910fe44cf,was,1,1,1,True,True,False,False,was,wasn't,had,was,wasn't,had,-0.2899818420410156,-0.2899818420410156,True
beam16,news,e503b1a834c7f6d68755e2c2c0194ea6f04bf6ebcf10677a0aac31f3559abbb9,coach,1,2,2,True,True,False,False,of,coach,football,of,coach,football,-2.257955551147461,-2.257955551147461,True
beam16,news,40760c8ec2eda642334577b1a714936a2e1b4224d0ed20235f13bd3dc31c5edf,better,1,2,2,True,True,False,False,place,better,great,place,better,great,-1.9689559936523438,-1.9689559936523438,True
beam16,news,7015189cf1266c71c8ea03d1e4b8b19e319251d613f22f0f420443dd32e079fb,a,1,0,0,True,True,False,False,and,on,as,and,on,as,-4.495641708374023,-4.495641708374023,True
beam16,news,236898d69053f63531a1462474233c339bd547a0f5be29be6afdaba4e37672aa,protection,1,0,0,True,True,False,False,care,support,welfare,care,support,welfare,-6.499286651611328,-6.499286651611328,True
beam16,news,e972d281bd305a5ba28faa3ca498bedeea5a690d8cee6d8706f32d31ec453aec,tape,1,0,0,True,True,False,False,the,to,in,the,to,in,-12.493555068969727,-12.493555068969727,False
beam16,news,0cc61902b9a849e99a5a9fe8677843529a36e1b78d56e33f35e416f64be098bf,of,1,3,3,True,True,False,False,and,as,of,and,as,of,-3.640758514404297,-3.640758514404297,True
beam16,news,800179ea47ed68c48a7353d722a78199cab9c3822850cb3caf0b724e8d230a6a,miami,2,0,0,True,True,False,False,th,is,and,th,is,and,-12.169466018676758,-12.169466018676758,True
beam16,news,dbcd5682f4beb01f42e0fa60bcbb87ea56adc2ebad45415221a98e58b974b79a,arts,1,1,1,True,True,False,False,arts,culture,music,arts,culture,music,-1.377105712890625,-1.377105712890625,True
beam16,news,f692691bea501f7ddf6337d7dba2325495053b0a1d1e4d72b91795b734aaea59,solstice,2,0,0,False,False,False,False,is,in,and,is,in,and,,,True
beam16,news,040dd4b92cde7cfd1e63979bf4e9f423e350179c7cc6ce44667089be928c7b24,nia,2,0,0,False,False,False,False,is,by,movie,is,by,movie,,,True
beam16,news,2486c0209edd76816cbabf078dc24f64ec4a39ecbc348ea6dd6d92f0d06be947,beltran,2,0,0,False,False,False,False,in,on,by,in,rodriguez,on,,,True
beam16,news,eb11ff08144b74e9ccd5c0115bebffbe9bddd1451cfc2d59532534af802edc6f,with,1,0,0,True,True,False,False,coulter,and,arbor,coulter,and,bennett,-7.048185348510742,-7.048185348510742,True
