candidate,source,line_hash,observed_word,canonical_target_tokens,baseline_rank_at3,expanded_rank_at3,baseline_covered,expanded_covered,gain,loss,baseline_first,baseline_second,baseline_third,expanded_first,expanded_second,expanded_third,baseline_target_log_score,expanded_target_log_score,synthetic_choice_correct
beam64,news,a71d4ea1b06a05c22fcf0e74ff7f98b5aac6a770133ad86ac9f09780dbda233e,new,1,1,1,True,True,False,False,new,news,television,new,news,newyork,-0.7235202789306641,-0.7235202789306641,True
beam16,news,d52c8a2db321e01934e287ff413008837b3ca412a43430a1caf029000d3b8957,not,1,1,1,True,True,False,False,not,be,never,not,be,never,-1.7032890319824219,-1.7032890319824219,True
beam64,news,d52c8a2db321e01934e287ff413008837b3ca412a43430a1caf029000d3b8957,not,1,1,1,True,True,False,False,not,be,never,not,be,never,-1.7032890319824219,-1.7032890319824219,True
beam16,news,50aed777704d8ad6b46a0884da82037c97dbb9853f0f087b15635e737c21b456,with,1,1,1,True,True,False,False,with,and,who,with,and,who,-2.122039794921875,-2.122039794921875,True
beam64,news,50aed777704d8ad6b46a0884da82037c97dbb9853f0f087b15635e737c21b456,with,1,1,1,True,True,False,False,with,and,who,with,and,who,-2.122039794921875,-2.122039794921875,True
beam16,news,b12490ca02ebb3223554d092b3366ecc308eaeb853ddbe996ba1197eb6a09d15,i,1,0,0,True,True,False,False,and,or,if,and,or,if,-5.077558517456055,-5.077558517456055,True
beam64,news,b12490ca02ebb3223554d092b3366ecc308eaeb853ddbe996ba1197eb6a09d15,i,1,0,0,True,True,False,False,and,or,if,and,or,if,-5.077558517456055,-5.077558517456055,True
beam16,news,744e3bf841548dce8f8cb6bc3d679db7501efc3fc1dfbbda6a0518237936d39e,this,1,0,0,True,True,False,False,the,sports,politics,the,sports,politics,-5.571310043334961,-5.571310043334961,True
beam64,news,744e3bf841548dce8f8cb6bc3d679db7501efc3fc1dfbbda6a0518237936d39e,this,1,0,0,True,True,False,False,the,sports,politics,the,sports,politics,-5.571310043334961,-5.571310043334961,True
beam16,news,c60f2bbb0be3c8922e883ac3c9bf964b19f303027626a9632f18f84ab709098b,for,1,2,2,True,True,False,False,to,for,of,to,for,of,-1.4159469604492188,-1.4159469604492188,True
beam64,news,c60f2bbb0be3c8922e883ac3c9bf964b19f303027626a9632f18f84ab709098b,for,1,2,2,True,True,False,False,to,for,of,to,for,of,-1.4159469604492188,-1.4159469604492188,True
beam16,news,8eacca2f0496df7ca99ad5c739232e3120454c8f34985a8837cb4a0c96128a82,going,1,0,0,True,True,False,False,the,leaving,a,the,leaving,a,-4.144474029541016,-4.144474029541016,True
beam64,news,8eacca2f0496df7ca99ad5c739232e3120454c8f34985a8837cb4a0c96128a82,going,1,0,0,True,True,False,False,the,leaving,a,the,leaving,a,-4.144474029541016,-4.144474029541016,True
beam16,news,908241db5e3aa99ec85e6f06621a212a47cc434f44a2043fc901f50cf1ac5c5a,union,1,0,0,True,True,False,False,state,city,board,state,city,board,-5.201810836791992,-5.201810836791992,True
beam64,news,908241db5e3aa99ec85e6f06621a212a47cc434f44a2043fc901f50cf1ac5c5a,union,1,0,0,True,True,False,False,state,city,board,state,city,board,-5.201810836791992,-5.201810836791992,True
beam16,news,8e999cc1b5d3c43fa017fb3d373d633adba728926a2d01eae0c05614e4b83e11,consecutive,1,2,2,True,True,False,False,loss,consecutive,straight,loss,consecutive,straight,-1.4380474090576172,-1.4380474090576172,True
beam64,news,8e999cc1b5d3c43fa017fb3d373d633adba728926a2d01eae0c05614e4b83e11,consecutive,1,2,2,True,True,False,False,loss,consecutive,straight,loss,consecutive,straight,-1.4380474090576172,-1.4380474090576172,True
beam16,news,1fe35ae8f55e3f01a97fbfe0f7969ea3e168bf8d331c0b2fab93446cda82b705,first,1,0,0,True,True,False,False,official,white,agency,official,white,agency,-3.9227161407470703,-3.9227161407470703,True
beam64,news,1fe35ae8f55e3f01a97fbfe0f7969ea3e168bf8d331c0b2fab93446cda82b705,first,1,0,0,True,True,False,False,official,white,agency,official,white,agency,-3.9227161407470703,-3.9227161407470703,True
beam16,news,e2c4266fcc6aab7b6d603c2ffbf7767e273ed22118debf3aa48ae832e5d050d9,a,1,1,1,True,True,False,False,a,been,to,a,been,to,-1.5040321350097656,-1.5040321350097656,True
beam64,news,e2c4266fcc6aab7b6d603c2ffbf7767e273ed22118debf3aa48ae832e5d050d9,a,1,1,1,True,True,False,False,a,been,to,a,been,to,-1.5040321350097656,-1.5040321350097656,True
beam16,news,9181036b17982a4481215a72f27db6b306fbbfcb552af74b64b1b880485ff409,companion,1,0,0,False,False,False,False,and,a,the,and,a,the,,,False
beam64,news,9181036b17982a4481215a72f27db6b306fbbfcb552af74b64b1b880485ff409,companion,1,0,0,False,False,False,False,and,a,the,and,a,the,,,False
beam16,news,7ce78cc37b45ac0e7ce2b3c02fc352c0a7c3733001f25945fbddddac49bca33e,and,1,0,0,True,True,False,False,be,even,run,be,even,run,-7.034826278686523,-7.034826278686523,True
beam64,news,7ce78cc37b45ac0e7ce2b3c02fc352c0a7c3733001f25945fbddddac49bca33e,and,1,0,0,True,True,False,False,be,even,run,be,even,run,-7.034826278686523,-7.034826278686523,True
beam16,news,d03c55a68c2e0b83f9efc4cf6918536785a7839f6a281c6a219ced081c0558d1,the,1,3,3,True,True,False,False,they,i,the,they,i,the,-2.632171630859375,-2.632171630859375,True
beam64,news,d03c55a68c2e0b83f9efc4cf6918536785a7839f6a281c6a219ced081c0558d1,the,1,3,3,True,True,False,False,they,i,the,they,i,the,-2.632171630859375,-2.632171630859375,True
beam16,news,30f9c8bd931ee8b516a42e35a4cc5bdc081037f88dac1a28f55cb65b117f44be,death,1,0,0,True,True,False,False,work,the,a,work,the,a,-3.284116744995117,-3.284116744995117,True
beam64,news,30f9c8bd931ee8b516a42e35a4cc5bdc081037f88dac1a28f55cb65b117f44be,death,1,0,0,True,True,False,False,work,the,a,work,the,a,-3.284116744995117,-3.284116744995117,True
beam16,news,ecf67d80dd2b669b371d575896019d0f9c44815bc1cdaaebefb8fd73ab83a3a3,skeptically,2,0,0,False,False,False,False,in,on,during,in,on,during,,,True
beam64,news,ecf67d80dd2b669b371d575896019d0f9c44815bc1cdaaebefb8fd73ab83a3a3,skeptically,2,0,0,False,False,False,False,in,on,during,in,on,during,,,True
beam16,news,6872a7585d41e0c343ed57560e83e9f9b3bbdadfa5716f127c9573b4f77e4f4a,that,1,3,3,True,True,False,False,the,it,that,the,it,that,-2.9928741455078125,-2.9928741455078125,True
beam64,news,6872a7585d41e0c343ed57560e83e9f9b3bbdadfa5716f127c9573b4f77e4f4a,that,1,3,3,True,True,False,False,the,it,that,the,it,that,-2.9928741455078125,-2.9928741455078125,True
beam16,news,da005c11de5373fbd3c1b27950518656556e66c1fdececeee105b0de71f7183e,no,1,3,3,True,True,False,False,been,not,no,been,not,no,-2.8895492553710938,-2.8895492553710938,True
beam64,news,da005c11de5373fbd3c1b27950518656556e66c1fdececeee105b0de71f7183e,no,1,3,3,True,True,False,False,been,not,no,been,not,no,-2.8895492553710938,-2.8895492553710938,True
beam16,news,7f9ed6116dc3ccca188b22bbd121848805e3e6c0280e9bf0faa4d0d72ea94eab,would,1,1,1,True,True,False,False,would,might,could,would,might,could,-0.255584716796875,-0.255584716796875,True
beam64,news,7f9ed6116dc3ccca188b22bbd121848805e3e6c0280e9bf0faa4d0d72ea94eab,would,1,1,1,True,True,False,False,would,might,could,would,might,could,-0.255584716796875,-0.255584716796875,True
beam16,news,098c69117b8881e56d058e8fc6b29d9c017f12ef3f55cdec9600fef0686337b7,told,1,0,0,False,False,False,False,have,am,need,have,am,need,,,False
beam64,news,098c69117b8881e56d058e8fc6b29d9c017f12ef3f55cdec9600fef0686337b7,told,1,0,0,False,False,False,False,have,am,need,have,am,need,,,False
beam16,news,3e90153b6c55a74f72f4805d5b35e74a7176b561502cb6f601aa5c19555612ad,enrichment,1,0,0,False,False,False,False,school,district,neighborhood,school,district,neighborhood,,,True
beam64,news,3e90153b6c55a74f72f4805d5b35e74a7176b561502cb6f601aa5c19555612ad,enrichment,1,0,0,False,False,False,False,school,district,neighborhood,school,district,neighborhood,,,True
beam16,news,4ea26a8abb5eb600ca358cdbb8d965a39b172db8a82187b9fdffc05078a04e6c,assemblyman,2,0,0,False,False,False,False,the,a,that,the,a,that,,,False
beam64,news,4ea26a8abb5eb600ca358cdbb8d965a39b172db8a82187b9fdffc05078a04e6c,assemblyman,2,0,0,False,False,False,False,the,a,that,the,a,that,,,False
beam16,news,9c7c01565b3472a352b333f8df678db211956321d35604d528fef38a494be67b,appliances,1,3,3,True,True,False,False,windows,light,appliances,windows,light,appliances,-2.2294139862060547,-2.2294139862060547,True
beam64,news,9c7c01565b3472a352b333f8df678db211956321d35604d528fef38a494be67b,appliances,1,3,3,True,True,False,False,windows,light,appliances,windows,light,appliances,-2.2294139862060547,-2.2294139862060547,True
beam16,news,bfce216ebb64ab7b37aaa1ad2ec6930d76944bddbb59599c7271e3235f76c5b1,sounds,1,0,0,True,True,False,False,i,you,the,i,you,the,-8.689872741699219,-8.689872741699219,True
beam64,news,bfce216ebb64ab7b37aaa1ad2ec6930d76944bddbb59599c7271e3235f76c5b1,sounds,1,0,0,True,True,False,False,i,you,the,i,you,the,-8.689872741699219,-8.689872741699219,True
beam16,news,a637ac5d25eed8e246172972466e0d3912c04cd1727c1fbd187b04a39cec57f8,before,1,3,3,True,True,False,False,ago,or,before,ago,or,before,-2.9778385162353516,-2.9778385162353516,True
beam64,news,a637ac5d25eed8e246172972466e0d3912c04cd1727c1fbd187b04a39cec57f8,before,1,3,3,True,True,False,False,ago,or,before,ago,or,before,-2.9778385162353516,-2.9778385162353516,True
beam16,news,871db16bb3649712406373bde33de2f9b2e70809cac90ab89aee8e7a8965007e,neighborhoods,1,0,0,True,True,False,False,st,the,their,st,the,their,-6.472532272338867,-6.472532272338867,True
beam64,news,871db16bb3649712406373bde33de2f9b2e70809cac90ab89aee8e7a8965007e,neighborhoods,1,0,0,True,True,False,False,st,the,their,st,the,their,-6.472532272338867,-6.472532272338867,True
beam16,news,04955e59e44c3d1fe568ad784c149fd27cb07c8951039910fe850170b3a5f7c9,percent,1,0,0,True,True,False,False,a,one,half,a,one,half,-9.61777114868164,-9.61777114868164,False
beam64,news,04955e59e44c3d1fe568ad784c149fd27cb07c8951039910fe850170b3a5f7c9,percent,1,0,0,True,True,False,False,a,one,half,a,one,half,-9.61777114868164,-9.61777114868164,False
beam16,news,27d047ef104b9c698c32eb137aad6579d18acdef310b0d6e32cea34c114152cd,salt,1,0,0,True,True,False,False,to,another,a,to,another,a,-6.514129638671875,-6.514129638671875,True
beam64,news,27d047ef104b9c698c32eb137aad6579d18acdef310b0d6e32cea34c114152cd,salt,1,0,0,True,True,False,False,to,another,a,to,another,a,-6.514129638671875,-6.514129638671875,True
beam16,news,a5a03e1b6dfaa5c72e856c47f83077d7bd8e9eee9b525d8b7d9b55d88c66a1bd,cockhearn,3,0,0,False,False,False,False,and,lee,l,and,lee,l,,,False
beam64,news,a5a03e1b6dfaa5c72e856c47f83077d7bd8e9eee9b525d8b7d9b55d88c66a1bd,cockhearn,3,0,0,False,False,False,False,and,lee,l,and,lee,l,,,False
beam16,news,282b3eb9a4a95f5bdaf1dea6cbcde775ec85edf2dde99b5e7976a6f3d5ed92f9,mix,1,0,0,True,True,False,False,and,who,is,and,who,is,-5.9110870361328125,-5.9110870361328125,True
beam64,news,282b3eb9a4a95f5bdaf1dea6cbcde775ec85edf2dde99b5e7976a6f3d5ed92f9,mix,1,0,0,True,True,False,False,and,who,is,and,who,is,-5.9110870361328125,-5.9110870361328125,True
beam16,news,f7a5ccdda258e974e83fe9f104198c9f5accd26baf72e040e130975e6992b5b7,community,1,1,1,True,True,False,False,community,magazine,store,community,magazine,store,-2.5426158905029297,-2.5426158905029297,True
beam64,news,f7a5ccdda258e974e83fe9f104198c9f5accd26baf72e040e130975e6992b5b7,community,1,1,1,True,True,False,False,community,magazine,store,community,magazine,store,-2.5426158905029297,-2.5426158905029297,True
beam16,news,f6598d7e48476f99679c5f1f7c192238d0cd5429b44fa780c54477867db0e109,is,1,0,0,True,True,False,False,happens,comes,could,happens,comes,could,-3.4654369354248047,-3.4654369354248047,True
beam64,news,f6598d7e48476f99679c5f1f7c192238d0cd5429b44fa780c54477867db0e109,is,1,0,0,True,True,False,False,happens,comes,could,happens,comes,could,-3.4654369354248047,-3.4654369354248047,True
beam16,news,359d4444be2889d954000a7ab74ac3dd0147a0f04c61fcd71435e6ea51a92728,schools,1,0,0,False,False,False,False,new,government,world,new,government,world,,,False
beam64,news,359d4444be2889d954000a7ab74ac3dd0147a0f04c61fcd71435e6ea51a92728,schools,1,0,0,False,False,False,False,new,government,world,new,government,world,,,False
beam16,news,6e0bd811c023c67ac39a75d263bf61379bc87cda9c6d6e94b8bb64779c337af2,the,1,1,1,True,True,False,False,the,round,a,the,round,a,-0.7013740539550781,-0.7013740539550781,True
beam64,news,6e0bd811c023c67ac39a75d263bf61379bc87cda9c6d6e94b8bb64779c337af2,the,1,1,1,True,True,False,False,the,round,a,the,round,a,-0.7013740539550781,-0.7013740539550781,True
beam16,news,aa24099cad7b67a065888d588754adaa691f018cc6689350f30653d56ce3d73f,friend,1,1,1,True,True,False,False,friend,sister,cousin,friend,sister,cousin,-1.8011531829833984,-1.8011531829833984,True
beam64,news,aa24099cad7b67a065888d588754adaa691f018cc6689350f30653d56ce3d73f,friend,1,1,1,True,True,False,False,friend,sister,cousin,friend,sister,cousin,-1.8011531829833984,-1.8011531829833984,True
beam16,news,239259695c52c86465507b4ef59edf4c9a9c2f0395508cede1f19385724ebf60,cases,1,1,1,True,True,False,False,cases,lawsuits,as,cases,lawsuits,as,-1.4353141784667969,-1.4353141784667969,True
beam64,news,239259695c52c86465507b4ef59edf4c9a9c2f0395508cede1f19385724ebf60,cases,1,1,1,True,True,False,False,cases,lawsuits,as,cases,lawsuits,as,-1.4353141784667969,-1.4353141784667969,True
beam16,news,8b539b4fb5c53fd3c0710eb1b96869ec52862b093fa2697969d9175392c9f9fb,is,1,1,1,True,True,False,False,is,are,the,is,are,the,-1.5227165222167969,-1.5227165222167969,True
beam64,news,8b539b4fb5c53fd3c0710eb1b96869ec52862b093fa2697969d9175392c9f9fb,is,1,1,1,True,True,False,False,is,are,the,is,are,the,-1.5227165222167969,-1.5227165222167969,True
beam16,news,84a5a50565049300800edc1acb556c2463c23040a7d89f3b0890b6812d339149,bobby,2,0,0,False,False,False,False,is,was,has,is,was,has,,,False
beam64,news,84a5a50565049300800edc1acb556c2463c23040a7d89f3b0890b6812d339149,bobby,2,0,0,False,False,False,False,is,was,has,is,was,has,,,False
beam16,news,46b859be6ee7509dd423d6040eb320b6f3527d819021d3bb31f0ce6145622138,bosnians,3,0,0,False,False,False,False,you,we,they,you,we,they,,,True
beam64,news,46b859be6ee7509dd423d6040eb320b6f3527d819021d3bb31f0ce6145622138,bosnians,3,0,0,False,True,False,False,you,we,they,you,we,they,,-7.360654830932617,True
beam16,news,5741bc44e322a87b8a92fa9f6e1e67345186c2a2fe4cd2d146a026015f08f88c,stacked,1,3,3,True,True,False,False,in,against,stacked,in,against,stacked,-3.1266326904296875,-3.1266326904296875,True
beam64,news,5741bc44e322a87b8a92fa9f6e1e67345186c2a2fe4cd2d146a026015f08f88c,stacked,1,3,3,True,True,False,False,in,against,stacked,in,against,stacked,-3.1266326904296875,-3.1266326904296875,True
beam16,news,7aa3e7997cf19aeb21f2325f177d3ba95d637bca8bcac03720a8925eb530bbba,cup,1,0,0,True,True,False,False,car,race,cars,car,race,cars,-3.4054508209228516,-3.4054508209228516,True
beam64,news,7aa3e7997cf19aeb21f2325f177d3ba95d637bca8bcac03720a8925eb530bbba,cup,1,0,0,True,True,False,False,car,race,cars,car,race,cars,-3.4054508209228516,-3.4054508209228516,True
beam16,news,ca9fd4227b451efa0901592488ca295a6246a1df18bf4969c7fe63db67bef064,off,1,1,1,True,True,False,False,off,of,people,off,of,people,-0.07580184936523438,-0.07580184936523438,True
beam64,news,ca9fd4227b451efa0901592488ca295a6246a1df18bf4969c7fe63db67bef064,off,1,1,1,True,True,False,False,off,of,people,off,of,people,-0.07580184936523438,-0.07580184936523438,True
beam16,news,326ee4a1e2932b2fc5b804f37b674a354f113b7c75370272449b56ca4337d46a,have,1,2,2,True,True,False,False,be,have,not,be,have,not,-1.849334716796875,-1.849334716796875,True
beam64,news,326ee4a1e2932b2fc5b804f37b674a354f113b7c75370272449b56ca4337d46a,have,1,2,2,True,True,False,False,be,have,not,be,have,not,-1.849334716796875,-1.849334716796875,True
beam16,news,4a494f2ad85e8f721de807f3044c2c35a33a042c0e8337ec1fc1049662e6bdf9,few,1,3,3,True,True,False,False,place,restaurant,few,place,restaurant,few,-3.6538467407226562,-3.6538467407226562,True
beam64,news,4a494f2ad85e8f721de807f3044c2c35a33a042c0e8337ec1fc1049662e6bdf9,few,1,3,3,True,True,False,False,place,restaurant,few,place,restaurant,few,-3.6538467407226562,-3.6538467407226562,True
beam16,news,ec4a5af7a407d1e1083797269b92315f2943da4bda5c4ae8faf063d61f5193e9,miss,1,1,1,True,True,False,False,miss,leave,be,miss,leave,be,-0.38085174560546875,-0.38085174560546875,True
beam64,news,ec4a5af7a407d1e1083797269b92315f2943da4bda5c4ae8faf063d61f5193e9,miss,1,1,1,True,True,False,False,miss,leave,be,miss,leave,be,-0.38085174560546875,-0.38085174560546875,True
beam16,news,be1551997cd535f0fdb95b6f4c9ea852de6821b2e7019dc7ab31ed0629abfb5b,member,1,0,0,True,True,False,False,law,rule,policy,law,rule,policy,-7.447658538818359,-7.447658538818359,True
beam64,news,be1551997cd535f0fdb95b6f4c9ea852de6821b2e7019dc7ab31ed0629abfb5b,member,1,0,0,True,True,False,False,law,rule,policy,law,rule,policy,-7.447658538818359,-7.447658538818359,True
beam16,news,2ab9093119e75ec17bc2b2e29930b84e0b148f9a6f3838d217aa1d69aaf3bc66,set,1,0,0,True,True,False,False,had,and,used,had,and,used,-4.028963088989258,-4.028963088989258,True
beam64,news,2ab9093119e75ec17bc2b2e29930b84e0b148f9a6f3838d217aa1d69aaf3bc66,set,1,0,0,True,True,False,False,had,and,used,had,and,used,-4.028963088989258,-4.028963088989258,True
beam16,news,a42d16131885950be14af6ff27a3c7efb3ff00e0a8fbd92f2858dcad75f1d560,and,1,0,0,True,True,False,False,rejected,opposed,defended,rejected,opposed,defended,-3.944826126098633,-3.944826126098633,True
beam64,news,a42d16131885950be14af6ff27a3c7efb3ff00e0a8fbd92f2858dcad75f1d560,and,1,0,0,True,True,False,False,rejected,opposed,defended,rejected,opposed,defended,-3.944826126098633,-3.944826126098633,True
beam16,news,d3fba8e9f1b4cc752b0ab821a3434912789a307ecd7f5acd7ee6a3c07f3d31f9,started,1,0,0,True,True,False,False,have,am,need,have,am,need,-7.813434600830078,-7.813434600830078,True
beam64,news,d3fba8e9f1b4cc752b0ab821a3434912789a307ecd7f5acd7ee6a3c07f3d31f9,started,1,0,0,True,True,False,False,have,am,need,have,am,need,-7.813434600830078,-7.813434600830078,True
beam16,news,54606765b718f78152128075fc52868c39c213bd94b822a868d42dfb01b5bc2f,visited,1,0,0,True,True,False,False,received,been,arrested,received,been,arrested,-7.002574920654297,-7.002574920654297,True
beam64,news,54606765b718f78152128075fc52868c39c213bd94b822a868d42dfb01b5bc2f,visited,1,0,0,True,True,False,False,received,been,arrested,received,been,arrested,-7.002574920654297,-7.002574920654297,True
beam16,news,3d5a72bc3f832a91487057e3d1a4bbb71493cb3e8939de994fb537223ac7245c,host,1,1,1,True,True,False,False,host,compete,be,host,compete,be,-1.8460464477539062,-1.8460464477539062,True
beam64,news,3d5a72bc3f832a91487057e3d1a4bbb71493cb3e8939de994fb537223ac7245c,host,1,1,1,True,True,False,False,host,compete,be,host,compete,be,-1.8460464477539062,-1.8460464477539062,True
beam16,news,56db48bbc02e1488cc6623b86bd8f31c1867aa5cc5e76cf66d1323ed89aa5f6f,comerica,2,0,0,False,False,False,False,the,home,san,the,home,san,,,True
beam64,news,56db48bbc02e1488cc6623b86bd8f31c1867aa5cc5e76cf66d1323ed89aa5f6f,comerica,2,0,0,False,False,False,False,the,home,san,the,home,san,,,True
beam16,news,a1d91be882ba2ca416f10727852d629e1c2cb2db52bd8a9f4b6b48dc92081227,have,1,0,0,True,True,False,False,that,surrounding,are,that,surrounding,are,-3.4215831756591797,-3.4215831756591797,True
beam64,news,a1d91be882ba2ca416f10727852d629e1c2cb2db52bd8a9f4b6b48dc92081227,have,1,0,0,True,True,False,False,that,surrounding,are,that,surrounding,are,-3.4215831756591797,-3.4215831756591797,True
beam16,news,a9de33bddac7a303fac0f61166a7a93eb2d9c832ed52c93c19014c40250942ab,sees,1,0,0,True,True,False,False,is,has,will,is,has,will,-5.098011016845703,-5.098011016845703,True
beam64,news,a9de33bddac7a303fac0f61166a7a93eb2d9c832ed52c93c19014c40250942ab,sees,1,0,0,True,True,False,False,is,has,will,is,has,will,-5.098011016845703,-5.098011016845703,True
beam16,news,6e5fca00f1ae3f9a18e52f998ade26f0202971b21caf1d6c5ac5e72da8f2f358,walker,1,0,0,True,True,False,False,smith,brown,hill,smith,johnson,jones,-7.263755798339844,-7.263755798339844,True
beam64,news,6e5fca00f1ae3f9a18e52f998ade26f0202971b21caf1d6c5ac5e72da8f2f358,walker,1,0,0,True,True,False,False,smith,brown,hill,smith,johnson,jones,-7.263755798339844,-7.263755798339844,True
beam16,news,e84d7f07137c81199ceb14d3930fb7f712a1c46413c70ee1401aa557e2ba92b6,that,1,0,0,True,True,False,False,to,the,a,to,the,a,-4.151336669921875,-4.151336669921875,True
beam64,news,e84d7f07137c81199ceb14d3930fb7f712a1c46413c70ee1401aa557e2ba92b6,that,1,0,0,True,True,False,False,to,the,a,to,the,a,-4.151336669921875,-4.151336669921875,True
beam16,news,b56cbfcb7ae80af748d0690193249ca39bb60d61522df623498dda785d151440,team,1,0,0,True,True,False,False,top,bid,status,top,bid,status,-5.264772415161133,-5.264772415161133,True
beam64,news,b56cbfcb7ae80af748d0690193249ca39bb60d61522df623498dda785d151440,team,1,0,0,True,True,False,False,top,bid,status,top,bid,status,-5.264772415161133,-5.264772415161133,True
beam16,news,ed1ceab8259a13d2ec375d58ced706564f999260f4686bf0be542acfb669e338,to,1,2,2,True,True,False,False,time,to,of,time,to,of,-2.6535186767578125,-2.6535186767578125,True
beam64,news,ed1ceab8259a13d2ec375d58ced706564f999260f4686bf0be542acfb669e338,to,1,2,2,True,True,False,False,time,to,of,time,to,of,-2.6535186767578125,-2.6535186767578125,True
beam16,news,d09e0e132e5c20cf282974ef756d4b00ebca153fd991da659c27a8667ff253e1,eclipse,1,0,0,True,True,False,False,is,star,and,is,star,and,-10.437747955322266,-10.437747955322266,True
beam64,news,d09e0e132e5c20cf282974ef756d4b00ebca153fd991da659c27a8667ff253e1,eclipse,1,0,0,True,True,False,False,is,star,and,is,star,and,-10.437747955322266,-10.437747955322266,True
beam16,news,5a1878d44cdfd752bda49b63a48529b18ff7c754da32e73e58cf214c1e6cd988,proposed,1,0,0,True,True,False,False,project,construction,redevelopment,project,construction,redevelopment,-6.287448883056641,-6.287448883056641,True
beam64,news,5a1878d44cdfd752bda49b63a48529b18ff7c754da32e73e58cf214c1e6cd988,proposed,1,0,0,True,True,False,False,project,construction,redevelopment,project,construction,redevelopment,-6.287448883056641,-6.287448883056641,True
beam16,news,255336bef0a5777e79a0dfbdeb91e8ddef900e280dd375f65e130b960c3848c5,meet,1,1,1,True,True,False,False,meet,provide,make,meet,provide,make,-2.8356056213378906,-2.8356056213378906,True
beam64,news,255336bef0a5777e79a0dfbdeb91e8ddef900e280dd375f65e130b960c3848c5,meet,1,1,1,True,True,False,False,meet,provide,make,meet,provide,make,-2.8356056213378906,-2.8356056213378906,True
beam16,news,433393233fce9ceb95b581cad00c6e960ffe364364a8bdc6251088d5493b406e,amazing,1,1,1,True,True,False,False,amazing,incredible,act,amazing,incredible,act,-1.7291374206542969,-1.7291374206542969,True
beam64,news,433393233fce9ceb95b581cad00c6e960ffe364364a8bdc6251088d5493b406e,amazing,1,1,1,True,True,False,False,amazing,incredible,act,amazing,incredible,act,-1.7291374206542969,-1.7291374206542969,True
beam16,news,57d94905fad1678a861dfd95010ab2cd0eaf033a73bd388f99214b3c50901a93,heavy,1,0,0,False,False,False,False,little,bit,lot,little,bit,lot,,,True
beam64,news,57d94905fad1678a861dfd95010ab2cd0eaf033a73bd388f99214b3c50901a93,heavy,1,0,0,False,False,False,False,little,bit,lot,little,bit,lot,,,True
beam16,news,c1e43e0533e2849ea181116e5d599d709adda0f5c6858a6e75ccb5d14c5eecf1,my,1,1,1,True,True,False,False,my,a,the,my,a,the,-1.3075199127197266,-1.3075199127197266,True
beam64,news,c1e43e0533e2849ea181116e5d599d709adda0f5c6858a6e75ccb5d14c5eecf1,my,1,1,1,True,True,False,False,my,a,the,my,a,the,-1.3075199127197266,-1.3075199127197266,True
beam16,news,07f146942fd4f89aaadfa640ff86b28e878e572ff15834cec63f5ababe42a020,against,1,0,0,True,True,False,False,in,and,for,in,and,for,-3.6750335693359375,-3.6750335693359375,True
beam64,news,07f146942fd4f89aaadfa640ff86b28e878e572ff15834cec63f5ababe42a020,against,1,0,0,True,True,False,False,in,and,for,in,and,for,-3.6750335693359375,-3.6750335693359375,True
beam16,news,2e075e9b5fddf44a34a0869d57a9420e0feef661a06d38c97261702d49686a0f,was,1,3,3,True,True,False,False,are,were,was,are,were,was,-2.028118133544922,-2.028118133544922,True
beam64,news,2e075e9b5fddf44a34a0869d57a9420e0feef661a06d38c97261702d49686a0f,was,1,3,3,True,True,False,False,are,were,was,are,were,was,-2.028118133544922,-2.028118133544922,True
beam16,news,c8d10be22d466d31056637c04dc569d87a1a9170d678f0292b333273c1dc5d83,has,1,2,2,True,True,False,False,said,has,did,said,has,did,-2.148988723754883,-2.148988723754883,True
beam64,news,c8d10be22d466d31056637c04dc569d87a1a9170d678f0292b333273c1dc5d83,has,1,2,2,True,True,False,False,said,has,did,said,has,did,-2.148988723754883,-2.148988723754883,True
beam16,news,36ac85f0453c73fa5f2f0355eb882e92d1fc531ad42f4c3e29236498be475676,tax,1,0,0,False,False,False,False,the,a,an,the,a,an,,,False
beam64,news,36ac85f0453c73fa5f2f0355eb882e92d1fc531ad42f4c3e29236498be475676,tax,1,0,0,False,False,False,False,the,a,an,the,a,an,,,False
beam16,news,1b615d4e9211a5670e08a0b77e88f95e58df65c15953200d7c8d3c7a6079a39c,up,1,1,1,True,True,False,False,up,our,the,up,our,the,-0.3189582824707031,-0.3189582824707031,True
beam64,news,1b615d4e9211a5670e08a0b77e88f95e58df65c15953200d7c8d3c7a6079a39c,up,1,1,1,True,True,False,False,up,our,the,up,our,the,-0.3189582824707031,-0.3189582824707031,True
beam16,news,b271833adf6e606ecc00d7599e50846565465bdb39900e88b909d7ff98177005,make,1,1,1,True,True,False,False,make,mean,say,make,mean,say,-0.5496654510498047,-0.5496654510498047,True
beam64,news,b271833adf6e606ecc00d7599e50846565465bdb39900e88b909d7ff98177005,make,1,1,1,True,True,False,False,make,mean,say,make,mean,say,-0.5496654510498047,-0.5496654510498047,True
beam16,news,eb88a29ef37d63e94d103d32596a17756540558a0bcf8fb1a46b21042c45f98a,he,1,0,0,True,True,False,False,said,i,is,said,i,is,-6.0041656494140625,-6.0041656494140625,True
beam64,news,eb88a29ef37d63e94d103d32596a17756540558a0bcf8fb1a46b21042c45f98a,he,1,0,0,True,True,False,False,said,i,is,said,i,is,-6.0041656494140625,-6.0041656494140625,True
beam16,news,88ebfbb1c53b99af5e32ddc5c1013ad143d2fe44ed4afd5c9aad468ba8a30737,though,1,0,0,False,False,False,False,of,the,movie,of,the,movie,,,False
